timestamp,temperature_2m,relativehumidity_2m,precipitation,pressure_msl,windspeed_10m,winddirection_10m,boundary_layer_height,shortwave_radiation_sum,hour_of_day,day_of_week,month_of_year,is_weekend,co,no,no2,nox,o3,pm10,pm25,so2,pm25_prediction,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h
2024-06-06 04:00:00-07:00,15.153,97.4586,0.0,1011.4,1.8,216.86998,490.0,26.35,4,3,6,False,0.2,0.0,0.0089,0.0088,0.029,31.0,23.6,0.0,6.9,15.6,12.8,27.8,19.8
2024-06-06 05:00:00-07:00,14.853001,98.71913,0.0,1011.6,2.6208394,195.94547,490.0,26.35,5,3,6,False,0.3,-0.0001,0.0083,0.0081999999999999,0.028,29.0,21.4,-0.0001,10.9,23.1,17.8,22.7,19.9
2024-06-06 06:00:00-07:00,15.353001,98.0915,0.0,1011.9,3.563818,135.0001,490.0,26.35,6,3,6,False,0.3,-0.0002,0.0106,0.0104,0.025,28.0,25.1,-0.0001,10.9,27.3,16.3,15.1,22.2
2024-06-06 07:00:00-07:00,15.453,96.839424,0.0,1012.1,1.609969,153.43501,490.0,26.35,7,3,6,False,0.3,0.0013,0.0192,0.0205,0.016,37.0,31.9,-0.0001,16.5,23.6,15.6,13.6,23.6
2024-06-06 08:00:00-07:00,16.153,92.60102,0.0,1012.3,2.3051248,231.34016,490.0,26.35,8,3,6,False,0.4,0.0045,0.0208,0.0253,0.017,39.0,26.8,0.0,13.9,21.4,23.1,16.3,23.7
2024-06-06 09:00:00-07:00,17.753,83.67223,0.0,1012.3,4.8433046,221.98714,490.0,26.35,9,3,6,False,0.5,0.0073,0.0206,0.0278999999999999,0.022,41.0,28.1,0.0,9.3,25.1,27.3,14.1,23.1
2024-06-06 10:00:00-07:00,20.653,70.52143,0.0,1012.0,6.379216,196.38962,490.0,26.35,10,3,6,False,0.5,0.0092,0.0226,0.0317,0.027,46.0,27.6,0.0,6.6,31.9,23.6,12.8,29.8
2024-06-06 11:00:00-07:00,23.253,60.76089,0.0,1011.8,9.531505,190.88548,490.0,26.35,11,3,6,False,0.5,0.0058,0.0209,0.0266999999999999,0.038,52.0,27.6,0.0,8.35,26.8,21.4,17.8,29.8
2024-06-06 12:00:00-07:00,25.153,54.216553,0.0,1011.7,13.37825,203.80595,490.0,26.35,12,3,6,False,0.4,0.0027,0.0155,0.0182,0.052,44.0,27.6,0.0,10.1,28.1,25.1,16.3,35.9
2024-06-06 13:00:00-07:00,25.753,51.81589,0.0,1011.4,16.179987,212.27562,490.0,26.35,13,3,6,False,0.4,0.0038,0.0195,0.0233,0.048,37.0,21.7,0.0004,11.85,27.6,31.9,15.6,29.8
2024-06-06 14:00:00-07:00,25.253,52.865368,0.0,1011.0,18.089775,222.58046,490.0,26.35,14,3,6,False,0.3,0.0009,0.0093,0.0101999999999999,0.057,19.0,12.9,0.0,13.6,27.6,26.8,23.1,31.0
2024-06-06 15:00:00-07:00,24.553,54.590256,0.0,1010.6,16.870138,230.19447,490.0,26.35,15,3,6,False,0.2,0.0003,0.0072,0.0075,0.06,17.0,13.1,0.0,16.3,27.6,28.1,27.3,31.3
2024-06-06 16:00:00-07:00,24.303,54.880287,0.0,1010.3,16.704155,232.88306,490.0,26.35,16,3,6,False,0.2,0.0001,0.0063,0.0064,0.058,16.0,11.0,0.0,6.9,21.7,27.6,23.6,27.8
2024-06-06 17:00:00-07:00,24.103,55.00744,0.0,1009.8,15.281989,226.90913,490.0,26.35,17,3,6,False,0.2,0.0001,0.0054,0.0056,0.055,18.0,9.7,-0.0001,9.7,12.9,27.6,21.4,22.7
2024-06-06 18:00:00-07:00,22.753,58.71823,0.0,1009.6,12.475961,226.16905,490.0,26.35,18,3,6,False,0.3,0.0,0.0064,0.0064,0.053,15.0,8.6,-0.0001,6.9,13.1,27.6,25.1,15.1
2024-06-06 19:00:00-07:00,21.053,64.7167,0.0,1009.9,12.496718,221.49637,490.0,26.35,19,3,6,False,0.3,0.0001,0.008,0.0081,0.048,13.0,10.2,0.0,7.4,11.0,21.7,31.9,13.6
2024-06-06 20:00:00-07:00,18.603,75.33173,0.0,1010.3,12.261157,229.76372,490.0,26.35,20,3,6,False,0.3,-0.0001,0.0073,0.0070999999999999,0.041,9.0,8.4,-0.0001,8.1,9.7,12.9,26.8,16.3
2024-06-06 21:00:00-07:00,17.103,82.52192,0.0,1010.9,9.726664,231.009,490.0,26.35,21,3,6,False,0.2,-0.0004,0.0064,0.0059,0.037,11.0,11.7,-0.0001,10.9,8.6,13.1,28.1,14.1
2024-06-06 22:00:00-07:00,16.303,87.10344,0.0,1011.4,6.4096174,231.84273,490.0,26.35,22,3,6,False,0.2,-0.0003,0.0070999999999999,0.0067,0.035,9.0,11.4,-0.0001,12.6,10.2,11.0,27.6,12.8
2024-06-06 23:00:00-07:00,15.853001,89.64036,0.0,1011.5,4.6102495,218.65984,490.0,26.35,23,3,6,False,0.3,-0.0003,0.0087,0.0083,0.031,14.0,10.5,-0.0001,12.2,8.4,9.7,27.6,17.8
2024-06-07 00:00:00-07:00,15.603001,91.38084,0.0,1011.7,6.489992,236.3099,490.0,23.3,0,4,6,False,0.3,-0.0002,0.009,0.0087,0.028,11.0,9.7,0.0,13.1,11.7,8.6,27.6,16.3
2024-06-07 01:00:00-07:00,15.103001,94.359726,0.0,1011.5,6.489992,236.3099,490.0,23.3,1,4,6,False,0.3,-0.0003,0.0089,0.0086,0.026,15.0,9.7,-0.0001,13.1,11.4,10.2,21.7,15.6
2024-06-07 02:00:00-07:00,14.703,96.8213,0.0,1011.7,3.7064266,209.0545,490.0,23.3,2,4,6,False,0.2,-0.0003,0.0067,0.0064,0.029,6.0,10.9,-0.0001,17.3,10.5,8.4,12.9,23.1
2024-06-07 03:00:00-07:00,14.853001,95.88987,0.0,1011.7,3.0758414,159.44388,490.0,23.3,3,4,6,False,0.2,-0.0002,0.0052,0.0049,0.029,9.0,9.0,-0.0001,18.1,9.7,11.7,13.1,27.3
2024-06-07 04:00:00-07:00,14.803,96.19923,0.0,1011.8,3.319036,139.39879,490.0,23.3,4,4,6,False,0.2,-0.0004,0.0055,0.005,0.026,6.0,6.9,-0.0001,10.7,9.7,11.4,11.0,23.6
2024-06-07 05:00:00-07:00,14.803,95.888306,0.0,1011.8,5.4833565,113.19862,490.0,23.3,5,4,6,False,0.2,-0.0001,0.0095,0.0093,0.02,14.0,10.9,-0.0001,7.1,10.9,10.5,9.7,21.4
2024-06-07 06:00:00-07:00,15.603001,92.57064,0.0,1012.2,6.792466,122.00535,490.0,23.3,6,4,6,False,0.3,0.0003,0.0123,0.0126,0.017,14.0,10.9,-0.0001,6.4,9.0,9.7,8.6,25.1
2024-06-07 07:00:00-07:00,16.203001,89.08946,0.0,1012.5,7.386582,133.02507,490.0,23.3,7,4,6,False,0.3,0.0004,0.012,0.0124,0.016,20.0,16.5,-0.0001,13.1,6.9,9.7,10.2,31.9
2024-06-07 08:00:00-07:00,16.753,86.026886,0.0,1012.9,8.435069,129.80553,490.0,23.3,8,4,6,False,0.3,0.0014,0.0115,0.013,0.019,16.0,13.9,-0.0001,10.2,10.9,10.9,8.4,26.8
2024-06-07 09:00:00-07:00,17.603,81.26018,0.0,1013.2,7.928177,140.52757,490.0,23.3,9,4,6,False,0.3,0.0018,0.0113,0.0132,0.019,11.0,9.3,-0.0001,7.6,10.9,9.0,11.7,28.1
2024-06-07 10:00:00-07:00,18.803,74.878716,0.0,1013.1,8.287822,145.6196,490.0,23.3,10,4,6,False,0.3,0.0022,0.0104,0.0126,0.022,15.0,6.6,-0.0001,7.6,16.5,6.9,11.4,27.6
2024-06-07 11:00:00-07:00,20.253,68.206505,0.0,1012.8,8.699793,155.55606,490.0,23.3,11,4,6,False,0.3,0.0027,0.0138,0.0166,0.021,15.0,8.35,-0.0001,8.1,13.9,10.9,10.5,27.6
2024-06-07 12:00:00-07:00,22.503,59.039787,0.0,1012.6,8.707238,172.87508,490.0,23.3,12,4,6,False,0.3,0.0044,0.0167,0.021,0.02,17.0,10.1,-0.0001,8.3,9.3,10.9,9.7,27.6
2024-06-07 13:00:00-07:00,24.603,52.35858,0.0,1012.0,10.495713,185.90605,490.0,23.3,13,4,6,False,0.3,0.0038,0.0139,0.0177,0.027,18.0,11.85,-0.0001,10.2,6.6,16.5,9.7,21.7
2024-06-07 14:00:00-07:00,25.803,49.224,0.0,1011.6,12.181625,198.9705,490.0,23.3,14,4,6,False,0.3,0.0034,0.0128,0.0162,0.036,19.0,13.6,0.0,12.1,8.35,13.9,10.9,12.9
2024-06-07 15:00:00-07:00,26.353,47.188354,0.0,1011.3,15.141414,208.39293,490.0,23.3,15,4,6,False,0.3,0.0011,0.0096,0.0108,0.052,20.0,16.3,0.0,8.8,10.1,9.3,9.0,13.1
2024-06-07 16:00:00-07:00,25.803,48.277306,0.0,1011.2,16.79314,210.96368,490.0,23.3,16,4,6,False,0.2,0.0014,0.0086,0.01,0.041,22.0,6.9,0.0,7.9,11.85,6.6,6.9,11.0
2024-06-07 17:00:00-07:00,24.503,52.672737,0.0,1011.1,16.179987,212.27562,490.0,23.3,17,4,6,False,0.2,0.0018,0.0092,0.0109,0.043,15.0,9.7,0.0,6.4,13.6,8.35,10.9,9.7
2024-06-07 18:00:00-07:00,21.803,61.81132,0.0,1011.1,16.80857,223.26433,490.0,23.3,18,4,6,False,0.2,0.0009,0.0083,0.0092,0.043,14.0,6.9,0.0001,4.5,16.3,10.1,10.9,8.6
2024-06-07 19:00:00-07:00,19.953001,69.48413,0.0,1011.3,13.513193,228.23979,490.0,23.3,19,4,6,False,0.2,0.0002,0.0062,0.0064,0.037,12.0,7.4,0.0,5.9,6.9,11.85,16.5,10.2
2024-06-07 20:00:00-07:00,18.503,75.31526,0.0,1011.4,10.514218,231.95291,490.0,23.3,20,4,6,False,0.2,-0.0001,0.0095,0.0094,0.032,11.0,8.1,0.0,5.9,9.7,13.6,13.9,8.4
2024-06-07 21:00:00-07:00,17.553,79.432434,0.0,1011.8,7.6367526,224.9999,490.0,23.3,21,4,6,False,0.2,-0.0004,0.009,0.0085,0.031,13.0,10.9,0.0,6.9,6.9,16.3,9.3,11.7
2024-06-07 22:00:00-07:00,16.953001,82.23634,0.0,1012.0,5.0142193,201.03758,490.0,23.3,22,4,6,False,0.2,-0.0003,0.0108,0.0104,0.028,13.0,12.6,0.0,5.7,7.4,6.9,6.6,11.4
2024-06-07 23:00:00-07:00,16.653,83.54502,0.0,1012.3,3.7585104,196.69933,490.0,23.3,23,4,6,False,0.2,-0.0003,0.0125,0.0121,0.024,21.0,12.2,0.0,6.7,8.1,9.7,8.35,10.5
2024-06-08 00:00:00-07:00,16.503,84.07192,0.0,1012.4,5.8048253,209.7448,490.0,23.25,0,5,6,True,0.2,0.0,0.0121999999999999,0.0121999999999999,0.023,19.0,13.1,0.0,6.7,10.9,6.9,10.1,9.7
2024-06-08 01:00:00-07:00,16.203001,85.69304,0.0,1012.8,7.2,233.13002,490.0,23.25,1,5,6,True,0.3,-0.0003,0.0101,0.0096999999999999,0.024,21.0,13.1,0.0,8.5,12.6,7.4,11.85,9.7
2024-06-08 02:00:00-07:00,16.153,85.409996,0.0,1012.9,5.6233797,219.80553,490.0,23.25,2,5,6,True,0.2,-0.0002,0.009,0.0087,0.026,21.0,17.3,-0.0001,10.0,12.2,8.1,13.6,10.9
2024-06-08 03:00:00-07:00,15.953001,85.66736,0.0,1012.9,3.7585104,196.69933,490.0,23.25,3,5,6,True,0.2,-0.0003,0.0093,0.0089,0.025,23.0,18.1,-0.0001,8.4,13.1,10.9,16.3,9.0
2024-06-08 04:00:00-07:00,15.853001,85.93633,0.0,1012.9,4.1046314,142.12495,490.0,23.25,4,5,6,True,0.2,-0.0004,0.0083,0.0079,0.025,15.0,10.7,-0.0001,6.9,13.1,12.6,6.9,6.9
2024-06-08 05:00:00-07:00,15.903,85.662224,0.0,1013.0,4.6938257,122.471176,490.0,23.25,5,5,6,True,0.2,-0.0004,0.0084,0.0079,0.025,13.0,7.1,-0.0001,5.7,17.3,12.2,9.7,10.9
2024-06-08 06:00:00-07:00,16.753,83.01626,0.0,1012.7,8.905908,104.03627,490.0,23.25,6,5,6,True,0.2,-0.0002,0.0054,0.0052,0.028,9.0,6.4,-0.0001,4.0,18.1,13.1,6.9,10.9
2024-06-08 07:00:00-07:00,17.053,80.6627,0.0,1013.1,9.826088,118.442825,490.0,23.25,7,5,6,True,0.2,-0.0002,0.0062,0.006,0.026,13.0,13.1,-0.0001,3.5,10.7,13.1,7.4,16.5
2024-06-08 08:00:00-07:00,17.153,79.89366,0.0,1013.4,10.086427,124.82456,490.0,23.25,8,5,6,True,0.2,0.0004,0.0101999999999999,0.0107,0.023,20.0,10.2,-0.0001,5.4,7.1,17.3,8.1,13.9
2024-06-08 09:00:00-07:00,17.803,76.18529,0.0,1013.6,9.422101,133.45189,490.0,23.25,9,5,6,True,0.2,0.0004,0.0089,0.0093,0.023,21.0,7.6,-0.0001,4.7,6.4,18.1,10.9,9.3
2024-06-08 10:00:00-07:00,19.003,69.97937,0.0,1013.7,9.449572,139.63554,490.0,23.25,10,5,6,True,0.2,0.0006,0.0076,0.0081999999999999,0.025,13.0,7.6,-0.0001,6.4,13.1,10.7,12.6,6.6
2024-06-08 11:00:00-07:00,20.503,63.347992,0.0,1013.5,10.00256,149.74365,490.0,23.25,11,5,6,True,0.2,0.001,0.008,0.009,0.026,19.0,8.1,0.0,5.2,10.2,7.1,12.2,8.35
2024-06-08 12:00:00-07:00,22.403,56.02397,0.0,1013.4,10.931203,162.75845,490.0,23.25,12,5,6,True,0.2,0.0008,0.0068,0.0076,0.027,18.0,8.3,0.0,5.7,7.6,6.4,13.1,10.1
2024-06-08 13:00:00-07:00,24.503,49.519894,0.0,1013.2,12.964998,178.40889,490.0,23.25,13,5,6,True,0.2,0.001,0.006,0.0070999999999999,0.03,13.0,10.2,-0.0001,8.6,7.6,13.1,13.1,11.85
2024-06-08 14:00:00-07:00,24.853,48.97122,0.0,1012.9,15.141414,208.39293,490.0,23.25,14,5,6,True,0.2,0.0008,0.0057,0.0065,0.037,17.0,12.1,0.0,8.6,8.1,10.2,17.3,13.6
2024-06-08 15:00:00-07:00,24.653,49.7214,0.0,1012.6,16.418526,217.87505,490.0,23.25,15,5,6,True,0.2,0.0005,0.0053,0.0058,0.043,19.0,8.8,0.0,6.9,8.3,7.6,18.1,16.3
2024-06-08 16:00:00-07:00,23.853,53.019623,0.0,1012.5,16.363178,219.64413,490.0,23.25,16,5,6,True,0.2,0.0006,0.0054,0.0060999999999999,0.04,15.0,7.9,0.0,6.4,10.2,7.6,10.7,6.9
2024-06-08 17:00:00-07:00,23.003,55.80932,0.0,1012.1,14.799459,221.05472,490.0,23.25,17,5,6,True,0.2,0.0004,0.0056,0.006,0.04,4.0,6.4,0.0,5.9,12.1,8.1,7.1,9.7
2024-06-08 18:00:00-07:00,21.203001,62.27873,0.0,1011.8,16.641972,218.85338,490.0,23.25,18,5,6,True,0.2,0.0006,0.0063,0.0069,0.037,6.0,4.5,0.0,5.0,8.8,8.3,6.4,6.9
2024-06-08 19:00:00-07:00,19.353,69.14186,0.0,1012.4,15.03835,222.08908,490.0,23.25,19,5,6,True,0.2,0.0004,0.0058,0.0062,0.033,7.0,5.9,0.0,5.9,7.9,10.2,13.1,7.4
2024-06-08 20:00:00-07:00,17.603,76.65087,0.0,1012.9,12.904882,239.85869,490.0,23.25,20,5,6,True,0.2,-0.0001,0.0062,0.006,0.031,8.0,5.9,0.0,6.6,6.4,12.1,10.2,8.1
2024-06-08 21:00:00-07:00,16.653,80.87203,0.0,1013.5,9.021574,241.38963,490.0,23.25,21,5,6,True,0.2,-0.0004,0.0063,0.0058,0.03,10.0,6.9,-0.0001,8.3,4.5,8.8,7.6,10.9
2024-06-08 22:00:00-07:00,16.403,81.90039,0.0,1013.9,5.6002855,224.9999,490.0,23.25,22,5,6,True,0.2,-0.0004,0.0066,0.0060999999999999,0.031,7.0,5.7,0.0,9.5,5.9,7.9,7.6,12.6
2024-06-08 23:00:00-07:00,16.103,83.48086,0.0,1014.0,5.1165614,219.28938,490.0,23.25,23,5,6,True,0.2,-0.0003,0.0060999999999999,0.0057,0.032,5.0,6.7,-0.0001,9.3,5.9,6.4,8.1,12.2
2024-06-09 00:00:00-07:00,16.103,83.48086,0.0,1014.0,3.4152596,198.43504,490.0,24.63,0,6,6,True,0.2,-0.0003,0.0066,0.0062,0.029,5.0,6.7,0.0,7.9,6.9,4.5,8.3,13.1
2024-06-09 01:00:00-07:00,16.103,82.93823,0.0,1013.6,2.9024127,172.87508,490.0,24.63,1,6,6,True,0.3,-0.0002,0.008,0.0078,0.026,11.0,8.5,-0.0001,5.5,5.7,5.9,10.2,13.1
2024-06-09 02:00:00-07:00,16.203001,81.60811,0.0,1013.5,3.9763298,174.80566,490.0,24.63,2,6,6,True,0.2,0.0001,0.0073,0.0074,0.026,11.0,10.0,-0.0001,4.9,6.7,5.9,12.1,17.3
2024-06-09 03:00:00-07:00,16.253,80.29192,0.0,1013.3,4.6938252,184.39862,490.0,24.63,3,6,6,True,0.2,-0.0005,0.0038,0.0033,0.029,12.0,8.4,-0.0001,5.2,6.7,6.9,8.8,18.1
2024-06-09 04:00:00-07:00,16.253,79.768196,0.0,1013.7,4.6938252,184.39862,490.0,24.63,4,6,6,True,0.1,-0.0003,0.0038,0.0034,0.029,7.0,6.9,0.0,10.2,8.5,5.7,7.9,10.7
2024-06-09 05:00:00-07:00,16.303,79.51454,0.0,1013.8,5.0528407,175.91446,490.0,24.63,5,6,6,True,0.1,-0.0005,0.0034,0.0029,0.03,7.0,5.7,0.0,9.0,10.0,6.7,6.4,7.1
2024-06-09 06:00:00-07:00,16.603,81.92572,0.0,1013.6,3.2599385,173.6599,490.0,24.63,6,6,6,True,0.2,-0.0001,0.0060999999999999,0.0059,0.025,11.0,4.0,-0.0001,9.5,8.4,6.7,4.5,6.4
2024-06-09 07:00:00-07:00,16.803,80.367,0.0,1013.9,4.2136917,160.0168,490.0,24.63,7,6,6,True,0.2,0.0,0.0070999999999999,0.0070999999999999,0.025,10.0,3.5,-0.0001,8.3,6.9,8.5,5.9,13.1
2024-06-09 08:00:00-07:00,17.203001,77.59391,0.1,1014.3,6.193674,144.46223,490.0,24.63,8,6,6,True,0.2,-0.0002,0.0064,0.0062,0.026,13.0,5.4,-0.0001,10.9,5.7,10.0,5.9,10.2
2024-06-09 09:00:00-07:00,17.953001,72.81121,0.0,1014.6,5.6233797,140.19447,490.0,24.63,9,6,6,True,0.2,0.0001,0.0065,0.0066,0.026,7.0,4.7,0.0,14.8,4.0,8.4,6.9,7.6
2024-06-09 10:00:00-07:00,18.953001,67.501274,0.0,1014.5,5.4833565,156.80138,490.0,24.63,10,6,6,True,0.2,0.0002,0.0064,0.0066,0.027,7.0,6.4,-0.0001,15.1,3.5,6.9,5.7,7.6
2024-06-09 11:00:00-07:00,21.403,55.77412,0.0,1014.1,7.072878,165.2564,490.0,24.63,11,6,6,True,0.2,0.0008,0.008,0.0088,0.026,9.0,5.2,0.0,12.1,5.4,5.7,6.7,8.1
2024-06-09 12:00:00-07:00,23.003,51.43469,0.0,1014.2,10.8955765,187.59456,490.0,24.63,12,6,6,True,0.2,0.0008,0.0068,0.0076,0.029,7.0,5.7,-0.0001,16.8,4.7,4.0,6.7,8.3
2024-06-09 13:00:00-07:00,23.903,49.198612,0.0,1013.9,14.081477,212.47118,490.0,24.63,13,6,6,True,0.2,0.0011,0.0079,0.009,0.029,17.0,8.6,-0.0001,24.4,6.4,3.5,8.5,10.2
2024-06-09 14:00:00-07:00,24.003,49.386757,0.0,1013.7,16.29174,224.9999,490.0,24.63,14,6,6,True,0.2,0.0012,0.007,0.0081999999999999,0.034,18.0,8.6,-0.0001,23.4,5.2,5.4,10.0,12.1
2024-06-09 15:00:00-07:00,23.853,49.671112,0.0,1013.4,17.072504,227.56381,490.0,24.63,15,6,6,True,0.2,0.0003,0.0054,0.0057,0.041,17.0,6.9,-0.0001,18.3,5.7,4.7,8.4,8.8
2024-06-09 16:00:00-07:00,23.303,49.68761,0.0,1013.0,16.323528,228.57643,490.0,24.63,16,6,6,True,0.2,0.0001,0.0049,0.005,0.048,12.0,6.4,-0.0001,21.2,8.6,6.4,6.9,7.9
2024-06-09 17:00:00-07:00,22.653,50.838177,0.0,1012.9,16.548256,225.8813,490.0,24.63,17,6,6,True,0.2,0.0001,0.0050999999999999,0.0052,0.049,12.0,5.9,0.0,17.8,8.6,5.2,5.7,6.4
2024-06-09 18:00:00-07:00,20.603,59.946,0.0,1012.9,16.299694,226.78989,490.0,24.63,18,6,6,True,0.2,0.0,0.0043,0.0043,0.046,9.0,5.0,0.0,10.0,6.9,5.7,4.0,4.5
2024-06-09 19:00:00-07:00,18.803,66.37329,0.0,1013.3,14.186923,234.29321,490.0,24.63,19,6,6,True,0.2,-0.0002,0.0038,0.0036,0.044,12.0,5.9,0.0,10.7,6.4,8.6,3.5,5.9
2024-06-09 20:00:00-07:00,17.203001,73.637566,0.0,1013.5,10.009036,232.3057,490.0,24.63,20,6,6,True,0.2,-0.0003,0.0048,0.0045,0.04,11.0,6.6,0.0,8.3,5.9,8.6,5.4,5.9
2024-06-09 21:00:00-07:00,16.103,79.486206,0.0,1013.9,6.1305785,229.76372,490.0,24.63,21,6,6,True,0.2,-0.0003,0.0053,0.0049,0.037,10.0,8.3,-0.0001,11.7,5.0,6.9,4.7,6.9
2024-06-09 22:00:00-07:00,15.503,82.86576,0.0,1014.1,3.219938,206.56499,490.0,24.63,22,6,6,True,0.2,-0.0004,0.0088,0.0084,0.034,9.0,9.5,0.0,10.7,5.9,6.4,6.4,5.7
2024-06-09 23:00:00-07:00,15.103001,85.0207,0.0,1014.2,1.8,180.0,490.0,24.63,23,6,6,True,0.2,-0.0003,0.0096,0.0093,0.03,17.0,9.3,-0.0001,9.7,6.6,5.9,5.2,6.7
2024-06-10 00:00:00-07:00,14.703,87.52495,0.0,1014.1,2.16,180.0,490.0,27.23,0,0,6,False,0.2,-0.0005,0.006,0.0054,0.03,16.0,7.9,0.0,11.9,8.3,5.0,5.7,6.7
2024-06-10 01:00:00-07:00,14.253,90.69847,0.0,1013.9,2.2768397,198.43504,490.0,27.23,1,0,6,False,0.3,-0.0003,0.0085,0.0081,0.025,16.0,5.5,0.0,11.9,9.5,5.9,8.6,8.5
2024-06-10 02:00:00-07:00,13.803,93.68917,0.0,1014.0,1.609969,206.56499,490.0,27.23,2,0,6,False,0.3,-0.0002,0.0089,0.0086,0.019,15.0,4.9,-0.0001,15.6,9.3,6.6,8.6,10.0
2024-06-10 03:00:00-07:00,13.403,95.844185,0.0,1013.7,1.2979984,33.6901,490.0,27.23,3,0,6,False,0.3,-0.0001,0.0067,0.0065,0.023,14.0,5.2,-0.0001,17.0,7.9,8.3,6.9,8.4
2024-06-10 04:00:00-07:00,13.103001,97.73773,0.0,1013.8,2.0991426,30.963696,490.0,27.23,4,0,6,False,0.2,0.0,0.0055,0.0054,0.028,22.0,10.2,0.0,13.6,5.5,9.5,6.4,6.9
2024-06-10 05:00:00-07:00,12.753,99.67313,0.0,1013.8,1.484318,14.036275,490.0,27.23,5,0,6,False,0.2,-0.0003,0.0048,0.0045,0.03,17.0,9.0,-0.0001,19.0,4.9,9.3,5.9,5.7
2024-06-10 06:00:00-07:00,13.853001,96.4856,0.0,1013.9,0.8049845,63.435013,490.0,27.23,6,0,6,False,0.2,-0.0001,0.0072,0.0070999999999999,0.028,16.0,9.5,-0.0001,19.5,5.2,7.9,5.0,4.0
2024-06-10 07:00:00-07:00,14.003,95.55129,0.0,1014.3,0.0,270.0,490.0,27.23,7,0,6,False,0.2,0.0,0.0084,0.0085,0.028,13.0,8.3,-0.0001,19.3,10.2,5.5,5.9,3.5
2024-06-10 08:00:00-07:00,14.903,89.56781,0.0,1014.8,1.0182338,135.0001,490.0,27.23,8,0,6,False,0.2,0.0004,0.0091,0.0095,0.027,19.0,10.9,-0.0001,19.0,9.0,4.9,6.6,5.4
2024-06-10 09:00:00-07:00,16.603,79.817116,0.0,1015.0,3.319036,139.39879,490.0,27.23,9,0,6,False,0.2,0.0012,0.0132,0.0145,0.024,23.0,14.8,-0.0001,21.9,9.5,5.2,8.3,4.7
2024-06-10 10:00:00-07:00,18.903,67.71227,0.0,1014.4,4.072935,135.0001,490.0,27.23,10,0,6,False,0.3,0.0016,0.0125,0.0141999999999999,0.026,24.0,15.1,-0.0001,20.9,8.3,10.2,9.5,6.4
2024-06-10 11:00:00-07:00,21.253,59.51367,0.0,1013.7,4.379589,170.53775,490.0,27.23,11,0,6,False,0.3,0.0024,0.0118,0.0141999999999999,0.03,26.0,12.1,-0.0001,24.6,10.9,9.0,9.3,5.2
2024-06-10 12:00:00-07:00,23.803,51.30824,0.0,1013.0,6.489992,199.44012,490.0,27.23,12,0,6,False,0.3,0.0052,0.0154,0.0206,0.033,29.0,16.8,-0.0001,31.2,14.8,9.5,7.9,5.7
2024-06-10 13:00:00-07:00,25.703001,45.80341,0.0,1012.3,11.480557,221.18582,490.0,27.23,13,0,6,False,0.4,0.0047,0.018,0.0226999999999999,0.04,39.0,24.4,0.0,28.8,15.1,8.3,5.5,8.6
2024-06-10 14:00:00-07:00,25.903,45.85792,0.0,1011.8,18.899143,229.63554,490.0,27.23,14,0,6,False,0.4,0.0017,0.0136999999999999,0.0154,0.058,45.0,23.4,0.0,21.7,12.1,10.9,4.9,8.6
2024-06-10 15:00:00-07:00,24.853,47.55418,0.0,1011.7,22.065973,236.3099,490.0,27.23,15,0,6,False,0.2,0.0001,0.0079,0.008,0.062,38.0,18.3,0.0,17.5,16.8,14.8,5.2,6.9
2024-06-10 16:00:00-07:00,24.203001,48.957394,0.0,1011.3,20.767975,236.3099,490.0,27.23,16,0,6,False,0.2,0.0004,0.0088,0.0092,0.059,35.0,21.2,0.0,15.8,24.4,15.1,10.2,6.4
2024-06-10 17:00:00-07:00,22.953001,53.134014,0.0,1011.1,20.808498,232.73352,490.0,27.23,17,0,6,False,0.3,0.0,0.006,0.006,0.061,26.0,17.8,0.0,10.2,23.4,12.1,9.0,5.9
2024-06-10 18:00:00-07:00,20.903,63.8503,0.0,1011.1,18.289274,233.8067,490.0,27.23,18,0,6,False,0.2,0.0,0.0043,0.0043,0.044,24.0,10.0,-0.0001,9.2,18.3,16.8,9.5,5.0
2024-06-10 19:00:00-07:00,19.103,70.91504,0.0,1011.4,15.277749,235.56094,490.0,27.23,19,0,6,False,0.2,-0.0002,0.0040999999999999,0.0038,0.039,21.0,10.7,-0.0001,9.3,21.2,24.4,8.3,5.9
2024-06-10 20:00:00-07:00,17.103,80.14686,0.0,1011.9,11.457958,223.72705,490.0,27.23,20,0,6,False,0.2,-0.0003,0.0046,0.0042,0.036,15.0,8.3,-0.0001,10.7,17.8,23.4,10.9,6.6
2024-06-10 21:00:00-07:00,16.053,86.23623,0.0,1012.3,8.913181,226.63654,490.0,27.23,21,0,6,False,0.2,-0.0004,0.0044,0.004,0.035,15.0,11.7,-0.0001,9.3,10.0,18.3,14.8,8.3
2024-06-10 22:00:00-07:00,15.603001,88.17793,0.0,1012.8,6.618519,224.9999,490.0,27.23,22,0,6,False,0.2,-0.0004,0.0042,0.0037,0.034,13.0,10.7,-0.0001,7.6,10.7,21.2,15.1,9.5
2024-06-10 23:00:00-07:00,15.203,89.5908,0.0,1013.0,3.8773184,201.80147,490.0,27.23,23,0,6,False,0.2,-0.0005,0.005,0.0045,0.03,18.0,9.7,-0.0001,8.5,8.3,17.8,12.1,9.3
